iter	RMSE
137	0.04066488777
138	0.04021021776
139	0.03966993124
140	0.03938354538
141	0.03911488431
142	0.0386744525
143	0.03830827792
144	0.03783515141
145	0.03751839877
146	0.03690632211
147	0.03668812863
148	0.03624633305
149	0.03578522862
150	0.0356070327
151	0.03537714975
152	0.03472764918
153	0.03422984685
154	0.03374437974
155	0.03326528907
156	0.03287447441
157	0.03245088133
158	0.03196164573
159	0.03134283967
160	0.03093615202
161	0.03071654455
162	0.03028823
163	0.02977324281
164	0.02941825005
165	0.02899578445
166	0.0287124446
167	0.02827611503
168	0.02789010295
169	0.02749848807
170	0.02728058778
171	0.02699652312
172	0.02679257773
173	0.02643014859
174	0.02625225768
175	0.02599500898
176	0.02574520346
177	0.02560031207
178	0.0252652405
179	0.02508183199
180	0.02485976813
181	0.02466236644
182	0.02453461748
183	0.0244098826
184	0.02408897543
185	0.02390704985
186	0.02376778143
187	0.02346074343
188	0.02300826803
189	0.02287803949
190	0.02271199873
191	0.02259093823
192	0.02217821511
193	0.02196638615
194	0.02177754449
195	0.02163316569
196	0.02149034072
197	0.02110513416
198	0.02092465301
199	0.02068000751
200	0.020546432
201	0.02040988205
202	0.02007199549
203	0.01974711333
204	0.01953866193
205	0.01943909409
206	0.01924523531
207	0.01906074402
208	0.01894027414
209	0.01878362489
210	0.0185929887
211	0.01842510998
212	0.01804436145
213	0.01777298508
214	0.01768508639
215	0.01757061824
216	0.01735520239
217	0.01717415098
218	0.01708931383
219	0.01686877227
220	0.01676522869
221	0.01662628433
222	0.01656297175
223	0.01642551034
224	0.01630810375
225	0.01610887612
226	0.01599461315
227	0.01584788608
228	0.01575839366
229	0.01565321063
230	0.01551778085
231	0.01537794676
232	0.0152197569
233	0.01510332847
234	0.01496933108
235	0.0148371163
236	0.01475063949
237	0.01469552422
238	0.01462520546
239	0.01455087228
240	0.01441781805
241	0.01434060261
242	0.01426599107
243	0.01409825324
244	0.01401349494
245	0.0138922489
246	0.01382290716
247	0.01372881943
248	0.01365550146
249	0.01350675891
250	0.01339825028
251	0.01325122236
252	0.01313944569
253	0.01301121692
254	0.01288135817
255	0.01274318218
256	0.01262462263
257	0.01249161741
258	0.01243999853
259	0.01239202143
260	0.01227201828
261	0.01209463863
262	0.01199528702
263	0.01186889338
264	0.01178640309
265	0.01171815735
266	0.01159358023
267	0.01156205369
268	0.0114752383
269	0.01141850375
270	0.01133573459
271	0.01124853605
272	0.01118685801
273	0.01106689201
274	0.01091470753
275	0.01082642741
276	0.01074398983
277	0.01064060452
278	0.01058795105
279	0.01051684048
280	0.01043456636
281	0.01038055733
282	0.01022374923
283	0.01014440666
284	0.01009555745
285	0.009999875345
286	0.009939036423
287	0.009877390776
288	0.00982579275
289	0.009783530811
290	0.009707437414
291	0.009633544424
292	0.009551394246
293	0.009420021994
294	0.009339750209
295	0.00928577011
296	0.009225454001
297	0.009198926106
298	0.009176291645
299	0.009127424058
300	0.009059399346
301	0.009009499816
302	0.008920216923
303	0.008804016052
304	0.008769155129
305	0.008704296228
306	0.008677799803
307	0.008631004025
308	0.008557315475
309	0.008459588949
310	0.008413376322
311	0.008335121686
312	0.008288689597
313	0.008253527739
314	0.008206348872
315	0.008152627559
316	0.008117876579
317	0.008060151457
318	0.008002468775
319	0.007941182927
320	0.007872588382
321	0.007822454368
322	0.007782750974
323	0.007737314366
324	0.007680934528
325	0.007652790224
326	0.007604432351
327	0.007565918185
328	0.007500084156
329	0.007447064083
330	0.007419273267
331	0.007364891835
332	0.007334160359
333	0.007299941162
334	0.007276800808
335	0.007201345259
336	0.007144090738
337	0.007107016024
338	0.007068830129
339	0.007001076965
340	0.006953490494
341	0.006894208951
342	0.006841405749
343	0.006811025539
344	0.006761246479
345	0.006711133939
346	0.006638903799
347	0.006573387229
348	0.006546914835
349	0.006468871783
350	0.006416954441
351	0.006391780698
352	0.006353220304
353	0.00630374395
354	0.00625143521
355	0.006222490206
356	0.006178636994
357	0.00615034298
358	0.006099851523
359	0.006060011873
360	0.006020284879
361	0.005990830657
362	0.005961417767
363	0.005920603206
364	0.00587525762
365	0.005846155438
366	0.005814117675
367	0.005763539508
368	0.005736702521
369	0.005698509491
370	0.005673827239
371	0.005629703819
372	0.005588589209
373	0.005558640212
374	0.005530711948
375	0.005483783778
376	0.00546168004
377	0.005427862536
378	0.005391996777
379	0.005366246208
380	0.005333701958
381	0.005300402205
382	0.005274766131
383	0.005246759088
384	0.005221763659
385	0.00520761911
386	0.005161467391
387	0.005126008411
388	0.005106636807
389	0.005079589447
390	0.005058425244
391	0.005024707629
392	0.004986784485
393	0.004963449701
394	0.004916301142
395	0.004892794113
396	0.004866526313
397	0.004846282083
398	0.004823940947
399	0.004765828503
400	0.004730233718
401	0.004690318054
402	0.004655491926
403	0.004646141071
404	0.004612032061
405	0.004593866516
406	0.004555543827
407	0.004531283188
408	0.004511759914
409	0.00449767854
410	0.004461606309
411	0.004440950651
412	0.004432582517
413	0.004410505374
414	0.00438144027
415	0.004360910465
416	0.004335944941
417	0.004311678133
418	0.004290284592
419	0.004264132272
420	0.004226563467
421	0.004205717325
422	0.004194428596
423	0.004173848118
424	0.004154791907
425	0.004122104683
426	0.004072763643
427	0.004053224959
428	0.004028076124
429	0.004005073998
430	0.003983970143
431	0.003956825878
432	0.003939010301
433	0.003915136851
434	0.003878190136
435	0.003864250414
436	0.003836785943
437	0.003810191543
438	0.003797894219
439	0.003782264842
440	0.00376423386
441	0.003740852154
442	0.003718343142
443	0.003707597404
444	0.003689175534
445	0.003669077565
446	0.003629859511
447	0.003610308333
448	0.003594325281
449	0.003571259676
450	0.00355835893
451	0.003548987745
452	0.003528625033
453	0.003505369537
454	0.003485636876
455	0.003467590754
456	0.003448208176
457	0.003429953337
458	0.003407920048
459	0.003385971117
460	0.003367510788
461	0.003340383492
462	0.003312618144
463	0.003299732737
464	0.003286276459
465	0.003270059369
466	0.003245887964
467	0.0032256255
468	0.003207060502
469	0.003192942839
470	0.003171759196
471	0.003160691906
472	0.003138689252
473	0.003120919056
474	0.003107211257
475	0.003087256173
476	0.003070885441
477	0.003050812897
478	0.003033964485
479	0.003019079593
480	0.003002665454
481	0.002996757255
482	0.002980781386
483	0.002963089166
484	0.002944145948
485	0.002930333876
486	0.002911960167
487	0.002890162279
488	0.00287869306
489	0.00286204217
490	0.002850919108
491	0.002829174834
492	0.002812916273
493	0.0027942828
494	0.002782754515
495	0.002772827975
496	0.002741023129
497	0.002724732555
498	0.002711242716
499	0.002692803658
500	0.002673748956
501	0.002650121232
502	0.002634940617
503	0.002623562209
504	0.002603526482
505	0.002582533898
506	0.002570929897
507	0.002562307948
508	0.002546471884
509	0.002541939951
510	0.002522718871
511	0.002511709938
512	0.002493155329
513	0.00247003751
514	0.002456194546
515	0.002445723797
516	0.00242857419
517	0.002409883274
518	0.002396913256
519	0.002388793311
520	0.00237959429
521	0.002369309548
522	0.002355236801
523	0.002338229224
524	0.002326291823
525	0.002316884693
526	0.00230216417
527	0.002289421404
528	0.002283009994
529	0.002270117588
530	0.00225608969
531	0.002247223806
532	0.002238912857
533	0.002227219378
534	0.002218122686
535	0.002209043302
536	0.00219539035
537	0.002187488706
538	0.002181173023
539	0.002174090312
540	0.002162511268
541	0.002145417278
542	0.002139291249
543	0.002132055417
544	0.002122189863
545	0.002111744618
546	0.002101375411
547	0.002091880375
548	0.002085394388
549	0.002072143898
550	0.002064284897
551	0.002050203286
552	0.002039091777
553	0.00202814961
554	0.002012780744
555	0.001987696296
556	0.001976929807
557	0.001972967794
558	0.001955034663
559	0.001941716264
560	0.001932007067
561	0.001924582428
562	0.001916622815
563	0.00189573066
564	0.001889066374
565	0.00187981228
566	0.001873243157
567	0.001855329997
568	0.001847017498
569	0.001840885254
570	0.001835850536
571	0.001827678107
572	0.001820555093
573	0.001805018047
574	0.001789963224
575	0.001776726924
576	0.001763888689
577	0.001756702306
578	0.001747999959
579	0.001738159151
580	0.001734242733
581	0.001725649971
582	0.001718147046
583	0.001709718281
584	0.001700678309
585	0.001694177688
586	0.001686771829
587	0.001679021018
588	0.001670211705
589	0.001663209953
590	0.001652032022
591	0.001645754846
592	0.001632380555
593	0.001621596409
594	0.001609805442
595	0.00159882715
596	0.001584555537
597	0.001576177591
598	0.001569384986
599	0.001558518195
600	0.001550640852
601	0.001543495263
602	0.001539042504
603	0.001530653444
604	0.001525958022
605	0.001516484156
606	0.001507863291
607	0.0015014155
608	0.001493286632
609	0.001485164518
610	0.001474403653
