Температура окружающей среды,Влажность окружающей среды,Температура раствора,Значение АЦП внешнего фотодиода,Значение АЦП внутреннего фотодиода,Интегральная сумма внешнего фотодиода,Интегральная сумма внутреннего фотодиода,Температура лазера,Температура фотодиода,Фурье образ внутреннего фотодиода,Фурье образ внешнего фотодиода,Время с начала эксперимента,Концентрация глюкозы
21.300000000000004,19.000000000000004,21.700000000000003,57197.134662345255,40231.70789313084,286953124.00000006,199710245.66666663,23.255417299995976,23.88800165658832,3828011.858928058,405524.3482302062,345.2284637914348,10.300000000000002
21.300000000000004,19.000000000000004,21.700000000000003,57210.57757507055,40210.78070514804,286953124.0,199710245.66666663,23.275559289588745,23.889418857870385,88918.00643592108,11198.181031819286,345.42813034730824,10.3
21.300000000000008,19.000000000000007,21.700000000000003,57231.92215989694,40198.66956980716,286953124.0000001,199710245.66666663,23.295358976577788,23.89118451745564,4206257.808411505,362102.6683338959,345.6277969031819,10.3
21.300000000000004,19.0,21.700000000000003,57262.20035532173,40171.02306700643,286953124.00000006,199710245.66666663,23.314816360963107,23.893469373079963,13138088.734750465,701167.744409731,345.82746345905525,10.3
21.3,19.0,21.700000000000003,57258.86236742722,40155.634927862,286953124.00000006,199710245.66666663,23.333931442744717,23.896394390828164,21378375.150036827,1240443.0544029984,346.0271300149288,10.3
21.300000000000008,19.000000000000004,21.700000000000003,57270.61532858137,40124.87662276132,286953124.0000001,199710245.6666667,23.352704221922597,23.90003461127834,25025713.148522858,2181532.64748296,346.2267965708024,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57302.12592683327,40088.41772972553,286953124.00000006,199710245.6666667,23.371134698496743,23.90442299564625,21623200.3020956,1060788.896537218,346.426463126676,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57302.43471930026,40103.28282424395,286953124.00000006,199710245.66666663,23.389222872467187,23.909554271929697,19555164.697383724,2154074.836142613,346.62612968254933,10.3
21.300000000000004,19.000000000000004,21.7,57310.80781624511,40070.89630860466,286953124.0,199710245.66666663,23.406968743833897,23.915388781052908,12802130.403283456,774199.6135604797,346.82579623842287,10.3
21.300000000000004,19.000000000000004,21.700000000000003,57332.02597615927,40047.70702563897,286953124.00000006,199710245.66666663,23.424372312596887,23.92185632301089,5407769.0961422855,395389.9526005442,347.0254627942964,10.3
